subject,trial,window_index,valence,arousal,dominance,eeg_ch0_mean,eeg_ch0_std,eeg_ch0_skew,eeg_ch0_kurt,eeg_ch0_min,eeg_ch0_max,eeg_ch0_delta_power,eeg_ch0_theta_power,eeg_ch0_alpha_power,eeg_ch0_beta_power,eeg_ch0_gamma_power,eeg_ch1_mean,eeg_ch1_std,eeg_ch1_skew,eeg_ch1_kurt,eeg_ch1_min,eeg_ch1_max,eeg_ch1_delta_power,eeg_ch1_theta_power,eeg_ch1_alpha_power,eeg_ch1_beta_power,eeg_ch1_gamma_power,eeg_ch2_mean,eeg_ch2_std,eeg_ch2_skew,eeg_ch2_kurt,eeg_ch2_min,eeg_ch2_max,eeg_ch2_delta_power,eeg_ch2_theta_power,eeg_ch2_alpha_power,eeg_ch2_beta_power,eeg_ch2_gamma_power,eeg_ch3_mean,eeg_ch3_std,eeg_ch3_skew,eeg_ch3_kurt,eeg_ch3_min,eeg_ch3_max,eeg_ch3_delta_power,eeg_ch3_theta_power,eeg_ch3_alpha_power,eeg_ch3_beta_power,eeg_ch3_gamma_power,eeg_ch4_mean,eeg_ch4_std,eeg_ch4_skew,eeg_ch4_kurt,eeg_ch4_min,eeg_ch4_max,eeg_ch4_delta_power,eeg_ch4_theta_power,eeg_ch4_alpha_power,eeg_ch4_beta_power,eeg_ch4_gamma_power,eeg_ch5_mean,eeg_ch5_std,eeg_ch5_skew,eeg_ch5_kurt,eeg_ch5_min,eeg_ch5_max,eeg_ch5_delta_power,eeg_ch5_theta_power,eeg_ch5_alpha_power,eeg_ch5_beta_power,eeg_ch5_gamma_power,eeg_ch6_mean,eeg_ch6_std,eeg_ch6_skew,eeg_ch6_kurt,eeg_ch6_min,eeg_ch6_max,eeg_ch6_delta_power,eeg_ch6_theta_power,eeg_ch6_alpha_power,eeg_ch6_beta_power,eeg_ch6_gamma_power,eeg_ch7_mean,eeg_ch7_std,eeg_ch7_skew,eeg_ch7_kurt,eeg_ch7_min,eeg_ch7_max,eeg_ch7_delta_power,eeg_ch7_theta_power,eeg_ch7_alpha_power,eeg_ch7_beta_power,eeg_ch7_gamma_power,eeg_ch8_mean,eeg_ch8_std,eeg_ch8_skew,eeg_ch8_kurt,eeg_ch8_min,eeg_ch8_max,eeg_ch8_delta_power,eeg_ch8_theta_power,eeg_ch8_alpha_power,eeg_ch8_beta_power,eeg_ch8_gamma_power,eeg_ch9_mean,eeg_ch9_std,eeg_ch9_skew,eeg_ch9_kurt,eeg_ch9_min,eeg_ch9_max,eeg_ch9_delta_power,eeg_ch9_theta_power,eeg_ch9_alpha_power,eeg_ch9_beta_power,eeg_ch9_gamma_power,eeg_ch10_mean,eeg_ch10_std,eeg_ch10_skew,eeg_ch10_kurt,eeg_ch10_min,eeg_ch10_max,eeg_ch10_delta_power,eeg_ch10_theta_power,eeg_ch10_alpha_power,eeg_ch10_beta_power,eeg_ch10_gamma_power,eeg_ch11_mean,eeg_ch11_std,eeg_ch11_skew,eeg_ch11_kurt,eeg_ch11_min,eeg_ch11_max,eeg_ch11_delta_power,eeg_ch11_theta_power,eeg_ch11_alpha_power,eeg_ch11_beta_power,eeg_ch11_gamma_power,eeg_ch12_mean,eeg_ch12_std,eeg_ch12_skew,eeg_ch12_kurt,eeg_ch12_min,eeg_ch12_max,eeg_ch12_delta_power,eeg_ch12_theta_power,eeg_ch12_alpha_power,eeg_ch12_beta_power,eeg_ch12_gamma_power,eeg_ch13_mean,eeg_ch13_std,eeg_ch13_skew,eeg_ch13_kurt,eeg_ch13_min,eeg_ch13_max,eeg_ch13_delta_power,eeg_ch13_theta_power,eeg_ch13_alpha_power,eeg_ch13_beta_power,eeg_ch13_gamma_power,ecg_ch0_mean,ecg_ch0_std,ecg_ch0_skew,ecg_ch0_kurt,ecg_ch0_min,ecg_ch0_max,ecg_ch0_hr_mean,ecg_ch0_hr_std,ecg_ch0_rmssd,ecg_ch1_mean,ecg_ch1_std,ecg_ch1_skew,ecg_ch1_kurt,ecg_ch1_min,ecg_ch1_max,ecg_ch1_hr_mean,ecg_ch1_hr_std,ecg_ch1_rmssd
1,5,115,4.0,4.0,4.0,4389.4673,6.94702,-0.24483575,-1.077573,4374.8716,4402.564,0.010871151,0.052114114,0.0040949266,0.9098658,0.021956846,4112.404,6.412404,-0.060188297,-0.83820915,4098.4614,4125.1284,0.027430052,0.09251911,0.016591558,0.8112081,0.04405725,4471.4424,19.715126,-0.9472708,1.9044542,4393.3335,4511.795,0.17928605,0.34435496,0.07130911,0.36269245,0.023817137,4424.1987,33.58577,-0.14566961,-0.49257421,4326.154,4497.9487,0.058322474,0.13765752,0.03573584,0.7366049,0.018359968,4292.7446,77.32959,-0.0831973,-1.0033574,4141.5386,4431.282,0.05523775,0.08271827,0.01078007,0.8361874,0.010524849,4346.8555,8.6521435,-0.4910505,0.57960105,4317.436,4366.154,0.061863393,0.28941727,0.08825764,0.47747564,0.04111503,4450.689,34.618607,-0.19566669,-0.40726495,4357.436,4528.205,0.0487857,0.12039913,0.0469431,0.7360228,0.034640867,3977.7043,70.28228,0.03129124,-0.87861776,3801.0256,4110.2563,0.055967312,0.05776207,0.02741737,0.8474802,0.007323695,4297.704,41.3029,-0.07276331,-0.5064168,4205.641,4394.359,0.13877204,0.14136572,0.048283942,0.63176966,0.028686285,4260.2524,89.19005,-0.068157434,-1.1238552,4094.8718,4422.564,0.04764473,0.07452671,0.013453602,0.8527249,0.00827054,3949.0825,42.75565,-0.034191057,-0.6635997,3828.205,4038.4614,0.051254578,0.089156464,0.04245842,0.7816265,0.023745408,4462.504,13.667929,-0.30310246,-0.14521313,4422.564,4491.795,0.2568901,0.3123163,0.076324984,0.27499253,0.050517563,4279.1504,64.53368,-0.11204915,-0.89534307,4149.231,4406.6665,0.07524844,0.10038589,0.021772115,0.7858405,0.011812379,4196.3823,78.91308,-0.06384678,-1.023286,4041.0256,4343.59,0.055554494,0.12035857,0.015619408,0.7912394,0.012823692,2049.2305,53.232075,2.105222,16.643473,1865.0,2400.0,102.4,0.0,,2062.711,45.366505,2.9295359,18.374172,1939.0,2360.0,105.2054794520548,0.0,
1,5,116,4.0,4.0,4.0,4389.4033,7.2476254,-0.22777869,-1.2256016,4375.8975,4401.026,0.0045725005,0.049528312,0.009480847,0.91220504,0.022563374,4112.757,6.7292256,-0.017130908,-0.8603363,4098.974,4128.205,0.005472847,0.079905555,0.015111617,0.86126274,0.035265245,4431.1377,19.683964,0.33712333,0.4754405,4384.615,4498.4614,0.24003948,0.22994691,0.07344259,0.38120273,0.0503825,4422.452,30.982965,0.041527666,-0.68946505,4355.385,4496.41,0.012394404,0.14897102,0.03093478,0.7828698,0.015418896,4297.2393,75.21908,-0.13559195,-0.9130397,4142.0513,4438.974,0.011759372,0.11859499,0.0065623317,0.8545172,0.0061708,4345.629,8.507669,-0.002294125,0.0526731,4322.0513,4370.769,0.026578182,0.3629789,0.048858456,0.46985245,0.060662698,4452.5195,32.880703,0.008247689,-0.42987776,4377.436,4537.9487,0.018271549,0.15187712,0.020683175,0.76021534,0.039996546,3981.4302,68.52022,0.19614571,-0.87162876,3842.0513,4111.795,0.01676667,0.102175415,0.011552661,0.8613477,0.0057541276,4301.334,39.2773,-0.022104738,-0.28495955,4210.769,4400.0,0.048163515,0.2407537,0.02140094,0.6576416,0.025538847,4264.6035,87.11901,-0.08759916,-1.0659157,4097.9487,4434.8716,0.010039003,0.106397524,0.00473513,0.87208205,0.005186872,3952.6362,40.550323,0.19496086,-0.60884523,3856.923,4044.1025,0.00400021,0.12043388,0.011339362,0.84258866,0.014991378,4466.927,11.602579,0.1565488,-0.11173701,4436.923,4494.359,0.060986653,0.47294948,0.041514244,0.3499023,0.05195168,4278.9863,61.19108,-0.101678774,-0.79898167,4150.2563,4409.7437,0.01889416,0.13475917,0.009199094,0.82779175,0.0061596707,4213.8223,77.30053,-0.011399202,-0.98051095,4062.0513,4355.385,0.01804638,0.13648231,0.007874233,0.8292009,0.005844419,2050.6094,69.26527,1.5581975,7.417554,1876.0,2376.0,83.93442622950819,0.0,,2062.9102,58.04076,2.4687326,9.5647,1954.0,2356.0,83.93442622950819,0.0,
1,5,117,4.0,4.0,4.0,4388.542,7.4685516,-0.13590643,-1.2200365,4373.3335,4403.077,0.004794061,0.0477059,0.006122678,0.92592305,0.014696503,4111.715,6.5740104,0.2107855,-0.67605305,4100.0,4127.6924,0.035245664,0.09195058,0.00996261,0.8328883,0.025907269,4394.872,24.027946,0.37619025,-0.2260549,4347.1797,4464.1025,0.22287287,0.42692232,0.06221899,0.24675104,0.027126618,4413.2812,34.79729,0.024869565,-0.39618087,4327.6924,4507.6924,0.033902753,0.28677154,0.0344907,0.6227751,0.013945145,4286.811,79.65218,-0.15780142,-0.8314297,4095.3845,4443.59,0.03046454,0.22890972,0.015722545,0.71601903,0.006848745,4344.796,9.867546,-0.029989997,-0.31793737,4318.974,4369.7437,0.07550055,0.48080218,0.06911098,0.32068977,0.03315981,4448.2812,36.99725,-0.01672419,-0.2721727,4345.1284,4551.795,0.03357673,0.3095887,0.03977205,0.5860184,0.02333367,3978.4175,73.68987,0.2180766,-0.76560116,3836.4102,4133.846,0.04337569,0.18651527,0.012505863,0.7509424,0.0044799196,4296.49,45.86434,-0.11851526,-0.27141762,4163.077,4398.4614,0.11385985,0.38619423,0.029670924,0.4453888,0.018868616,4251.9873,91.78604,-0.06591609,-0.9071889,4040.513,4435.385,0.029388312,0.19534379,0.010259467,0.75708795,0.0061415336,3944.6394,44.35002,0.28361604,-0.5773189,3851.282,4050.7693,0.02649837,0.23628247,0.028200267,0.68728334,0.016221194,4459.287,16.667671,0.21959694,-0.37151742,4425.641,4498.4614,0.16289972,0.5850108,0.0683733,0.15166101,0.020204471,4262.905,66.61726,-0.13798836,-0.69238925,4099.4873,4407.6924,0.042207655,0.2793933,0.019633591,0.6457529,0.009878154,4177.764,81.39968,0.061068945,-0.833982,4008.718,4365.641,0.031730108,0.23178808,0.019019378,0.70831996,0.0068627032,2067.4258,54.37035,2.1426635,17.428436,1877.0,2405.0,116.36363636363636,0.0,,2071.8906,46.270145,3.0212557,20.141706,1940.0,2391.0,115.48872180451129,0.0,
1,5,118,4.0,4.0,4.0,4388.4297,7.5329804,-0.17294303,-1.2604605,4373.846,4401.5386,0.011179051,0.027325034,0.0090341,0.9212038,0.028330335,4110.1885,6.91783,0.024308406,-0.6319034,4094.359,4125.641,0.13546436,0.046215348,0.027914094,0.7627457,0.024857987,4360.966,20.888353,-0.31946075,-0.5248985,4307.6924,4401.5386,0.45678607,0.12458694,0.101038806,0.27993885,0.017725566,4402.556,34.668995,-0.2697014,-0.2727952,4293.3335,4468.205,0.21569303,0.0881853,0.040076066,0.63326395,0.013483249,4267.123,79.93194,-0.14772242,-0.7256439,4054.359,4420.0,0.1363278,0.12767377,0.016864631,0.7101011,0.0063686958,4340.769,9.7017355,-0.41994795,-0.041464806,4309.231,4359.4873,0.36184466,0.19969994,0.074858926,0.31117746,0.025032574,4440.084,36.82093,-0.34143195,-0.123296976,4319.4873,4509.7437,0.23300688,0.13992122,0.040575743,0.56472,0.012890192,3956.5425,75.63473,0.12209258,-0.6974418,3789.7437,4116.41,0.16001648,0.07909173,0.0128827635,0.7394992,0.0051537342,4276.1895,46.907104,-0.31247708,-0.07628775,4127.6924,4372.3076,0.375682,0.16573128,0.03857488,0.40266308,0.010631285,4233.3574,92.54025,-0.105219655,-0.8544593,3996.4102,4413.846,0.10760415,0.12206907,0.010438798,0.7521822,0.0056766192,3934.0503,46.797394,0.14599575,-0.47659302,3819.487,4029.7437,0.18788368,0.1379769,0.03482929,0.6198558,0.013538023,4447.296,16.954273,-0.38509429,-0.089020014,4397.436,4477.9487,0.5765211,0.17587999,0.08371416,0.13611194,0.014842796,4250.3887,71.65383,-0.2858651,-0.4091153,4041.0256,4389.231,0.23249266,0.16932917,0.017361574,0.5722075,0.006028825,4169.6357,83.66702,-0.07000389,-0.7514262,3946.6667,4332.8203,0.13027152,0.16368006,0.014788365,0.68422043,0.005069827,2059.9766,62.764748,2.4319153,13.355846,1871.0,2416.0,99.74025974025976,0.0,,2065.5664,52.165558,2.8791392,15.109625,1939.0,2394.0,101.05263157894736,0.0,
1,5,119,4.0,4.0,4.0,4388.365,7.7173,-0.23151158,-1.1172359,4371.795,4400.5127,0.006285751,0.052683637,0.00931439,0.903036,0.028027093,4110.497,5.9445796,0.017182123,-0.53302574,4096.923,4125.641,0.03761268,0.12682383,0.01375236,0.766559,0.05060605,4335.8857,18.727547,-0.19185631,0.06769037,4276.923,4382.0513,0.14073734,0.37689957,0.051871028,0.3747737,0.033222634,4402.985,34.20302,-0.043650825,-0.6270859,4318.4614,4482.564,0.0595727,0.20221211,0.024296042,0.68795687,0.016484331,4270.8096,78.53954,-0.07824527,-0.99945784,4110.2563,4428.205,0.03941308,0.14730768,0.0077643115,0.79044855,0.011210867,4340.949,9.222332,-0.07862513,-0.30374098,4314.8716,4365.1284,0.11278439,0.38779822,0.062477063,0.37760106,0.03245234,4440.525,35.369537,0.010705616,-0.4664383,4352.8203,4536.41,0.07146385,0.19397575,0.029291082,0.66868377,0.025897378,3952.8325,74.497986,0.100130536,-0.67927575,3778.9744,4107.1797,0.06645992,0.11365322,0.009075152,0.8040053,0.0042950725,4279.043,43.27579,-0.007343684,-0.5622952,4175.8975,4391.282,0.16014087,0.2652158,0.026497692,0.5236922,0.017189385,4236.242,90.84903,-0.034915857,-1.0707033,4055.8975,4414.8716,0.043718874,0.116875276,0.006184158,0.82126313,0.00879945,3936.1538,44.070873,0.10158791,-0.6663246,3827.1794,4028.205,0.06523566,0.117485195,0.017605817,0.774139,0.018644914,4445.693,14.897969,-0.4222989,-0.25098753,4410.2563,4478.974,0.30479965,0.41491157,0.051804375,0.19413014,0.019402945,4263.285,66.57225,-0.12015962,-0.9391067,4114.8716,4387.1797,0.092662096,0.17610325,0.012105066,0.7027933,0.011311768,4185.425,88.999435,0.10488669,-0.69031024,4009.7437,4408.205,0.18496457,0.17911148,0.0069481414,0.6189104,0.007207298,2057.9727,62.762596,1.2506931,8.473308,1878.0,2366.0,119.06976744186046,0.0,,2046.6953,53.695698,2.9504662,13.679676,1934.0,2343.0,96.0,0.0,
1,5,120,4.0,4.0,4.0,4387.9126,7.5414286,-0.123706035,-1.3021135,4373.846,4401.026,0.006175828,0.031373184,0.0073139784,0.94135725,0.011288244,4108.9863,6.4255934,0.12059783,-0.77484274,4094.8718,4124.615,0.061745126,0.120202206,0.009402462,0.76304036,0.040548287,4302.7,19.636385,-0.3818671,0.08682251,4235.8975,4346.6665,0.16406505,0.40352884,0.05535008,0.3302126,0.028374502,4393.305,34.753197,-0.21483758,-0.28634453,4282.564,4467.6924,0.10333459,0.22811016,0.02680552,0.6229381,0.010351991,4250.3926,78.83619,-0.15078537,-0.7845006,4044.6155,4392.8203,0.08008894,0.1435475,0.007929937,0.7615346,0.003982492,4335.4287,10.094908,-0.4231663,0.19702649,4298.974,4355.385,0.16756064,0.38336018,0.06157671,0.32294345,0.041100036,4430.6807,35.818542,-0.3867133,-0.0100877285,4313.3335,4496.923,0.11546487,0.2603888,0.025680905,0.5645597,0.02373453,3933.9382,78.128105,0.08176425,-0.88882494,3763.077,4078.4614,0.09837464,0.09859486,0.01366154,0.7819506,0.004875094,4253.718,44.097126,-0.43307823,0.0063579082,4106.6665,4335.385,0.26454738,0.2767703,0.026645597,0.4111339,0.013347027,4215.377,91.181984,-0.091017455,-0.91886926,3985.1282,4376.41,0.062115934,0.12791322,0.00857873,0.79496866,0.0040100003,3920.5208,47.600838,0.20635122,-0.7952199,3806.1538,4017.9487,0.065362856,0.2214021,0.02171608,0.67673135,0.009018867,4427.7847,14.941326,-0.4368053,-0.103880405,4378.974,4459.4873,0.25248542,0.4437031,0.083259374,0.17984164,0.024992172,4241.5747,66.65464,-0.21536794,-0.51039195,4048.205,4380.0,0.11246439,0.1971641,0.013972632,0.667712,0.0049526216,4150.541,83.15247,-0.050887875,-0.8335295,3940.0,4312.3076,0.09235664,0.1644179,0.015453394,0.7197876,0.004997704,2066.5508,53.5631,2.3311129,18.385365,1880.0,2405.0,,,,2066.5352,46.20808,3.6890314,24.193207,1945.0,2404.0,,,
1,5,121,4.0,4.0,4.0,4388.6133,7.2567086,-0.10641687,-1.2108879,4375.8975,4403.077,0.0022734785,0.026683433,0.006442954,0.9517702,0.011413026,4112.0234,6.522669,0.115797415,-0.5772314,4098.4614,4128.205,0.023267955,0.13025635,0.015164679,0.798805,0.02725229,4306.9873,21.502365,0.039534844,0.24172163,4250.769,4368.718,0.1150976,0.4687059,0.08254648,0.28409567,0.02689441,4407.1875,35.347202,-0.08329469,-0.33695388,4314.359,4493.3335,0.049196303,0.28442684,0.035962254,0.60189307,0.015697474,4303.5337,82.09436,-0.17706326,-0.7951944,4124.1025,4471.282,0.0371693,0.21487357,0.011037925,0.72601825,0.008018223,4341.4297,10.048507,-0.0048000193,0.16600871,4314.8716,4370.769,0.07549891,0.48315212,0.06959349,0.3157105,0.026467262,4449.0664,37.57969,-0.09321986,-0.3639722,4360.0,4547.6924,0.06492594,0.31695127,0.02837162,0.559875,0.020535659,3991.8228,73.045654,0.22137111,-0.5944164,3828.718,4149.7437,0.061898217,0.20378727,0.013151675,0.71085536,0.0058651464,4307.448,48.530426,-0.087582625,-0.5045564,4197.9487,4432.3076,0.13962789,0.40020323,0.02321229,0.41792667,0.013171687,4267.544,92.794235,-0.11003427,-0.88532186,4073.8462,4453.846,0.034357224,0.1925587,0.0069189067,0.7564122,0.007297495,3950.0762,46.62261,0.19055514,-0.29883838,3839.487,4053.3333,0.07007995,0.27656102,0.023593957,0.6074517,0.01348532,4450.9736,18.443209,-0.11907267,-0.50622344,4410.769,4494.359,0.2833414,0.5364031,0.04138706,0.11595832,0.010713897,4298.449,70.67626,-0.19878869,-0.7013209,4137.9487,4438.4614,0.08415023,0.26163048,0.010312206,0.63215464,0.008525691,4208.4775,85.28941,-0.06366759,-0.70875907,4021.5386,4402.564,0.0363384,0.27897033,0.007492633,0.6672359,0.0074115945,2064.043,56.23335,2.1697342,16.646921,1872.0,2430.0,96.60377358490568,0.0,,2067.5625,49.96197,2.82783,17.73343,1938.0,2393.0,96.60377358490568,0.0,
1,5,122,4.0,4.0,4.0,4388.634,7.664133,-0.11791221,-1.3451054,4374.8716,4400.5127,0.004787501,0.034718268,0.0102218585,0.9326685,0.016261049,4111.4106,6.6817346,-0.16375409,-0.481066,4094.8718,4128.205,0.007918751,0.13621101,0.032011885,0.80061543,0.018708441,4299.0664,19.816637,-0.15765008,-0.4533527,4248.718,4346.154,0.0781576,0.4757978,0.06857468,0.33681908,0.021009995,4401.5264,33.52955,-0.1027523,-0.6898358,4318.4614,4468.205,0.017054554,0.2614225,0.040289734,0.6586874,0.013028759,4298.614,77.020096,-0.11971023,-0.92800117,4114.359,4445.641,0.0061622546,0.13231668,0.017308505,0.8373996,0.0042484,4340.08,9.856263,0.17015004,0.35382676,4314.359,4372.8203,0.010415854,0.50510335,0.071924716,0.35022864,0.03625199,4444.868,35.65243,-0.20912778,-0.40262723,4343.59,4514.359,0.007282426,0.29707035,0.025046011,0.6370577,0.023837984,3981.3022,70.240524,0.1637944,-0.886955,3836.923,4118.974,0.007291995,0.13797976,0.013095812,0.8318295,0.0064710784,4302.011,42.03302,-0.18301873,-0.4768319,4183.59,4385.1284,0.01279797,0.31264928,0.033878483,0.61361104,0.018653505,4257.3115,88.91762,-0.067349344,-1.0496339,4054.359,4416.923,0.0021546332,0.13097517,0.011295297,0.84852505,0.0050000492,3953.9941,45.71978,0.2601883,-0.7299788,3859.487,4063.5898,0.015950063,0.27923393,0.03147317,0.6552931,0.011822166,4450.765,15.346583,-0.07277747,-0.48385072,4416.41,4488.718,0.07785431,0.63614106,0.07129226,0.17900404,0.019027535,4283.99,66.015816,-0.17903712,-0.7607155,4114.8716,4413.3335,0.022206472,0.20394143,0.018185506,0.7462121,0.0059223003,4202.6963,81.77311,-0.01804159,-0.9019296,4020.513,4381.5386,0.057889502,0.19754528,0.0120481765,0.7244755,0.0057096453,2062.9023,70.95059,1.8829355,9.053418,1876.0,2426.0,79.17525773195877,0.0,,2058.6445,59.93064,3.0519347,12.851871,1945.0,2390.0,79.17525773195877,0.0,
1,5,123,4.0,4.0,4.0,4388.466,7.0597076,-0.20078908,-1.2402337,4374.359,4399.4873,0.007338787,0.042390686,0.005272179,0.9162458,0.026401807,4111.342,6.385716,-0.115467414,-0.82212925,4097.9487,4125.641,0.019341951,0.064793,0.027024064,0.85921013,0.025032453,4286.5947,17.14954,0.3371893,-0.58181596,4254.359,4328.718,0.22751419,0.23795016,0.108365975,0.36847067,0.03143613,4399.1387,30.82372,0.09918289,-0.70980906,4333.3335,4473.3335,0.04179506,0.13928138,0.051974412,0.74170876,0.014194331,4291.4307,75.12205,-0.13769138,-0.9296336,4126.6665,4452.8203,0.03170177,0.09671296,0.015955025,0.8428578,0.009955691,4339.323,7.9126782,0.2776301,-0.37320328,4324.1025,4361.026,0.08357808,0.2904899,0.099826165,0.4276825,0.05936266,4445.2363,32.27014,-0.09442339,-0.4281385,4366.154,4523.59,0.037173606,0.14152357,0.047919262,0.7323838,0.029125456,3975.2764,66.39951,0.27149478,-0.8972583,3841.0256,4115.385,0.029975807,0.074585475,0.01841343,0.86641634,0.0071842456,4295.2,38.218575,-0.15009955,-0.33516908,4198.974,4381.5386,0.10999735,0.15589313,0.042204928,0.6627317,0.019700991,4251.162,86.43318,-0.08486145,-1.0686682,4084.1025,4422.564,0.01866892,0.0942966,0.011456832,0.8644095,0.008837318,3954.1348,39.545864,0.49644634,-0.51565266,3881.5386,4047.1794,0.022600649,0.1392091,0.035266772,0.7696082,0.02484472,4452.588,11.290755,0.41975674,-0.6712234,4433.3335,4481.5386,0.15080284,0.39515123,0.16187838,0.22505517,0.037480608,4279.363,62.33029,-0.19286469,-0.7446227,4136.923,4413.846,0.032335237,0.13820201,0.024033373,0.7913033,0.010325168,4207.4873,80.133255,0.025350224,-0.83851004,4051.795,4398.974,0.08667136,0.13510704,0.016355583,0.7528317,0.0066749975,2057.7305,50.733776,1.7166374,15.177406,1873.0,2376.0,119.06976744186046,0.0,,2066.4688,43.430786,2.926123,17.99783,1952.0,2355.0,,,
1,5,124,4.0,4.0,4.0,4388.1006,7.444005,-0.16511284,-1.2299907,4372.8203,4399.4873,0.007908475,0.04411082,0.0029071143,0.91710633,0.026011279,4110.8013,6.5216947,0.21332109,-0.61606765,4098.4614,4127.1797,0.017268127,0.06003315,0.010276375,0.8855873,0.021834916,4271.791,17.705137,0.28955576,-0.70868874,4232.8203,4314.359,0.11449155,0.47093263,0.059046164,0.3005263,0.028086709,4395.5127,31.406012,-0.013709415,-0.73969054,4324.615,4467.6924,0.04522161,0.24739118,0.021228828,0.66087526,0.014552026,4287.432,76.79863,-0.2382044,-0.82968855,4116.41,4434.8716,0.03036798,0.16141815,0.009737482,0.7893552,0.006589788,4339.747,8.160432,0.078663066,-0.6955056,4320.5127,4357.436,0.09182738,0.426131,0.05916578,0.32958245,0.05414295,4446.3984,33.978943,-0.14638482,-0.33825946,4366.6665,4522.0513,0.0326541,0.22537577,0.029043822,0.6763739,0.025703171,3979.892,68.58026,0.29526106,-0.7974248,3855.3845,4124.1025,0.030208902,0.17088513,0.016952898,0.7704352,0.008325279,4295.385,42.083115,-0.18332554,-0.40857482,4197.436,4389.231,0.07716259,0.31879345,0.03150413,0.5473205,0.016801491,4255.9014,89.51639,-0.1456524,-0.9590609,4071.795,4422.0513,0.015594596,0.16594677,0.009507582,0.8008128,0.0062846383,3956.3623,39.763714,0.30276984,-0.78351116,3882.5642,4043.077,0.03684057,0.17910355,0.020755857,0.7328531,0.02171684,4451.939,12.826738,0.49759552,-0.44010544,4426.154,4487.6924,0.15263392,0.5975606,0.05255797,0.15109654,0.023206392,4291.0854,68.419876,-0.21189912,-0.63262653,4129.231,4425.1284,0.08563989,0.20376487,0.009586647,0.69114655,0.006793237,4226.046,83.100006,-0.0628483,-0.76998305,4038.9744,4411.795,0.072201476,0.19865935,0.007016422,0.7124714,0.007447523,2048.9844,76.24959,1.7701608,8.446779,1856.0,2416.0,83.02702702702703,0.0,,2064.4258,66.19581,2.5162532,10.426296,1935.0,2395.0,83.02702702702703,0.0,
1,5,125,4.0,4.0,4.0,4388.205,7.61984,-0.14384235,-1.3030815,4373.846,4402.0513,0.009686724,0.030640906,0.006654247,0.91844916,0.03242089,4111.9434,6.4623203,0.046364207,-0.8624244,4100.0,4125.1284,0.02322027,0.08922658,0.009685471,0.84417105,0.028000636,4271.6865,19.576143,-0.3830621,-0.11957073,4208.718,4310.769,0.15299067,0.40072423,0.050774895,0.35793382,0.016315525,4401.747,32.804695,-0.25838828,-0.2603767,4295.8975,4467.1797,0.043832157,0.21133186,0.034965515,0.68838453,0.01074164,4305.9736,77.31204,-0.2178375,-0.8233259,4104.1025,4437.9487,0.016752718,0.14223318,0.012310591,0.8194079,0.0065841703,4342.1035,8.886665,-0.45187134,0.025856256,4311.795,4358.4614,0.12429959,0.38351482,0.06245021,0.3628807,0.033375077,4454.0664,34.754192,-0.307391,-0.13872862,4345.1284,4522.0513,0.05646628,0.21400625,0.020369824,0.6797237,0.018446144,3994.6191,68.51482,0.1796299,-0.9997177,3855.8975,4131.795,0.035321068,0.124888614,0.00980752,0.81715846,0.009453717,4316.334,42.292862,-0.36549187,0.029362679,4181.5386,4404.1025,0.10758499,0.24648869,0.022555646,0.6011862,0.013490271,4271.5625,89.57237,-0.15067782,-0.93352413,4052.8206,4425.641,0.019491544,0.12763114,0.010584426,0.8343956,0.005904837,3961.1138,42.336678,0.19275469,-0.7160816,3863.077,4045.641,0.047708284,0.18688126,0.014737949,0.72287124,0.019696074,4459.503,14.276734,-0.3187263,-0.52504945,4417.9487,4489.231,0.16511628,0.507535,0.061278783,0.22734977,0.017549621,4311.831,67.56878,-0.23100394,-0.55486417,4129.231,4444.1025,0.059554398,0.17140971,0.021405542,0.73890954,0.005196718,4225.585,81.66182,-0.15382513,-0.7628629,4017.4358,4367.6924,0.039439037,0.19039577,0.015360723,0.74785745,0.0042997645,2041.1367,52.623302,1.957239,15.975853,1854.0,2375.0,120.0,0.0,,2046.5,44.9105,3.1619418,19.491943,1928.0,2344.0,99.74025974025976,0.0,
